_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url,inReplyToUser,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/priyasena/status/1428934439757697026,2021-08-21T04:18:13+00:00,RIP democracy 😢 #NotMyPM 😕 https://t.co/pLPrlTSjlj,RIP democracy 😢 #NotMyPM 😕 twitter.com/faiqahff/statu…,1428934439757697026,0,0,0,0,1428934439757697026,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/faiqahff/status/1428652606574907395'],['https://t.co/pLPrlTSjlj'],,,,,,,,['NotMyPM'],,snscrape.modules.twitter.User,priyasena,80081050,Priyasena,"happiness is within us,sorrow is given by others =)","happiness is within us,sorrow is given by others =)",,False,2009-10-05T17:42:42+00:00,481,143,8196,32729,1,669,malaysia,False,,,https://pbs.twimg.com/profile_images/1428361041503670275/s2U91J6m_normal.jpg,https://pbs.twimg.com/profile_banners/80081050/1353320529,https://twitter.com/priyasena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Tweet,https://twitter.com/faiqahff/status/1428652606574907395,2021-08-20T09:38:19+00:00,"Long story short on MY Gov: 

1) Opposition won GE14 fair and square in 2018 and finally became the Gov

2) We voted for the opposition because of Najib’s scandal and the dirty stuff done by his people. So we basically didn’t want UMNO to be in charge anymore","Long story short on MY Gov: 

1) Opposition won GE14 fair and square in 2018 and finally became the Gov

2) We voted for the opposition because of Najib’s scandal and the dirty stuff done by his people. So we basically didn’t want UMNO to be in charge anymore",1.4286526065749074e+18,snscrape.modules.twitter.User,faiqahff,2280022968.0,F 🏴,Nothing personal,Nothing personal,,False,2014-01-07T04:37:50+00:00,4243.0,297.0,82416.0,3254.0,8.0,5833.0,Malaysia,False,,,https://pbs.twimg.com/profile_images/1427321331717054498/V4afOyzi_normal.jpg,https://pbs.twimg.com/profile_banners/2280022968/1550934330,https://twitter.com/faiqahff,4.0,252.0,192.0,9.0,1.4286526065749074e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Pastelrainn/status/1428810933883740169,2021-08-20T20:07:27+00:00,Rip democracy https://t.co/GWdbRraCyU,Rip democracy twitter.com/UMNO_2021/stat…,1428810933883740169,0,0,0,0,1428810933883740169,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/UMNO_2021/status/1428663975386906625'],['https://t.co/GWdbRraCyU'],,,,,,,,,,snscrape.modules.twitter.User,Pastelrainn,775864371587092480,zaneguin,not yet successful as the name suggests,not yet successful as the name suggests,,False,2016-09-14T01:10:55+00:00,3,452,6954,14965,0,18,me/meow,False,,,https://pbs.twimg.com/profile_images/1420089497878876165/xgM10cDK_normal.jpg,https://pbs.twimg.com/profile_banners/775864371587092480/1630852157,https://twitter.com/Pastelrainn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Tweet,https://twitter.com/UMNO_2021/status/1428663975386906625,2021-08-20T10:23:29+00:00,PM1 hingga PM9 semuanya berasal dari UMNO. #UMNOMemimpin. https://t.co/rrlidKUsah,PM1 hingga PM9 semuanya berasal dari UMNO. #UMNOMemimpin. https://t.co/rrlidKUsah,1.4286639753869066e+18,snscrape.modules.twitter.User,UMNO_2021,1.1839878594112266e+18,#UMNO2021,Bisik-bisik Menara Dato Onn⁣ #UMNOMemimpin,Bisik-bisik Menara Dato Onn⁣ #UMNOMemimpin,,False,2019-10-15T06:08:09+00:00,838.0,243.0,1177.0,28.0,6.0,372.0,,False,,,https://pbs.twimg.com/profile_images/1431664893308989443/F95g0DkI_normal.jpg,https://pbs.twimg.com/profile_banners/1183987859411226624/1629785780,https://twitter.com/UMNO_2021,163.0,307.0,449.0,932.0,1.4286639753869066e+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9OiT9RUYAcbV1f?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9OiT9RUYAcbV1f?format=jpg&name=large'}]",,,,,,,,['UMNOMemimpin'],
snscrape.modules.twitter.Tweet,https://twitter.com/AimanFarizal/status/1428787915786571778,2021-08-20T18:35:59+00:00,Rip democracy tapi kita mana ada undi sapa jadi pm waktu PRU🤣🤣,Rip democracy tapi kita mana ada undi sapa jadi pm waktu PRU🤣🤣,1428787915786571778,1,0,0,0,1428787915786571778,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,snscrape.modules.twitter.User,AimanFarizal,997444609599946752,manno,"History enthusiast, glory is fleeting but obscurity is forever -Napoleon | MY🇲🇾 | arsenal 🔴⚪","History enthusiast, glory is fleeting but obscurity is forever -Napoleon | MY🇲🇾 | arsenal 🔴⚪",,False,2018-05-18T11:51:41+00:00,101,231,19653,7230,0,266,Malaya,False,,,https://pbs.twimg.com/profile_images/1431171335275757570/vepIwrZT_normal.jpg,https://pbs.twimg.com/profile_banners/997444609599946752/1622194544,https://twitter.com/AimanFarizal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/sdherself/status/1428770057153236995,2021-08-20T17:25:01+00:00,RIP democracy. https://t.co/NtsDtaXTwE,RIP democracy. twitter.com/sporchelvan805…,1428770057153236995,0,1,5,0,1428770057153236995,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/sporchelvan8055/status/1428650606693023745'],['https://t.co/NtsDtaXTwE'],,,,,,,,,,snscrape.modules.twitter.User,sdherself,20576606,Sharlene Darshini,"Graphic/multimedia designer, digital artist and video editor by day. Singer/songwriter by evening.","Graphic/multimedia designer, digital artist and video editor by day. Singer/songwriter by evening.",,False,2009-02-11T07:22:12+00:00,4836,672,22398,75866,19,3703,"Kuala Lumpur, Malaysia",False,https://linktr.ee/sdherself,https://t.co/AdKWtMrQZE,https://pbs.twimg.com/profile_images/1416436437256310787/IHKG277N_normal.jpg,https://pbs.twimg.com/profile_banners/20576606/1613973286,https://twitter.com/sdherself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Tweet,https://twitter.com/sporchelvan8055/status/1428650606693023745,2021-08-20T09:30:22+00:00,DEMOCRACY is DEAD.#NotMyPM #KerajaaanGagal #KerajaanPembunuh,DEMOCRACY is DEAD.#NotMyPM #KerajaaanGagal #KerajaanPembunuh,1.4286506066930237e+18,snscrape.modules.twitter.User,sporchelvan8055,1.3278865712620134e+18,PORSCHE,New acc gaisss,New acc gaisss,,False,2020-11-15T08:10:13+00:00,1483.0,863.0,6903.0,5969.0,1.0,378.0,,False,,,https://pbs.twimg.com/profile_images/1433058519591227394/xsBF7tHp_normal.jpg,https://pbs.twimg.com/profile_banners/1327886571262013440/1605428287,https://twitter.com/sporchelvan8055,0.0,12.0,34.0,2.0,1.4286506066930237e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,"['NotMyPM', 'KerajaaanGagal', 'KerajaanPembunuh']",
snscrape.modules.twitter.Tweet,https://twitter.com/77D1ANA/status/1428725220576088069,2021-08-20T14:26:51+00:00,@syznaly rip democracy,@syznaly rip democracy,1428725220576088069,0,0,0,0,1428644141886361605,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4286441418863616e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'syznaly', 'id': 236351250, 'displayname': 'aya🇵🇸', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/syznaly'}]",,,,,snscrape.modules.twitter.User,77D1ANA,728304206,⋆·˚ ༘ * diana ༊*·˚,can never get enough sleep,can never get enough sleep,,False,2012-07-31T12:39:43+00:00,1620,822,75443,17980,6,1600,,False,https://open.spotify.com/playlist/3Js0zdoqjeRm3JVCJ7zSgg?si=yhlcAlbySDisomRUsSBQQg&dl_branch=1,https://t.co/ZvQXfGksGL,https://pbs.twimg.com/profile_images/1431998034657742848/sk65w2XQ_normal.jpg,https://pbs.twimg.com/profile_banners/728304206/1613316534,https://twitter.com/77D1ANA,snscrape.modules.twitter.User,syznaly,236351250.0,aya🇵🇸,,,,,,,,,,,,,,,,,,https://twitter.com/syznaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/IzuruHazeru/status/1428717634678255616,2021-08-20T13:56:43+00:00,"rip democracy, Its heartbreaking and demotivating","rip democracy, Its heartbreaking and demotivating",1428717634678255616,0,0,0,0,1428717634678255616,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,snscrape.modules.twitter.User,IzuruHazeru,1316838699313758208,SwaLeel,20 | A member of The Tokyo manji gang. Evolboy,20 | A member of The Tokyo manji gang. Evolboy,,False,2020-10-15T20:29:56+00:00,21,61,1372,3774,0,52,,False,,,https://pbs.twimg.com/profile_images/1425917052326334465/posW9AJ9_normal.jpg,https://pbs.twimg.com/profile_banners/1316838699313758208/1629176093,https://twitter.com/IzuruHazeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/spinyleaf/status/1428702948587040782,2021-08-20T12:58:21+00:00,#RIP democracy... https://t.co/3ZZhnstfRe,#RIP democracy... twitter.com/korantempo/sta…,1428702948587040782,0,1,1,0,1428702948587040782,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/korantempo/status/1428452407218900992'],['https://t.co/3ZZhnstfRe'],,,,,,,,['RIP'],,snscrape.modules.twitter.User,spinyleaf,851290274655461376,Ümmá,Calon Oma...,Calon Oma...,,False,2017-04-10T04:26:32+00:00,151,259,3747,1091,0,387,Buitenzorg,False,,,https://pbs.twimg.com/profile_images/1427529112185307138/rZKuyKWS_normal.jpg,https://pbs.twimg.com/profile_banners/851290274655461376/1630832970,https://twitter.com/spinyleaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Tweet,https://twitter.com/korantempo/status/1428452407218900992,2021-08-19T20:22:47+00:00,Lebih dari 100 ilmuwan dari pelbagai belahan dunia menilai demokrasi di Indonesia tengah mengalami kemunduran. Pemimpin yang terpilih secara demokratis banyak yang memunggungi pemilihnya dan mengkhianati nilai-nilai demokrasi. Aparat pun… https://t.co/SIkPpdSD7E #KoranTempo,Lebih dari 100 ilmuwan dari pelbagai belahan dunia menilai demokrasi di Indonesia tengah mengalami kemunduran. Pemimpin yang terpilih secara demokratis banyak yang memunggungi pemilihnya dan mengkhianati nilai-nilai demokrasi. Aparat pun… koran.tempo.co/read/cover-sto… #KoranTempo,1.428452407218901e+18,snscrape.modules.twitter.User,korantempo,20963426.0,Koran Tempo,"Official Twitter account of Koran Tempo. Follow us for breaking news, current events, special reports, and something more from koran.tempo.co.","Official Twitter account of Koran Tempo. Follow us for breaking news, current events, special reports, and something more from https://t.co/NBBACBx8uH.","[{'text': 'koran.tempo.co', 'url': 'http://koran.tempo.co', 'tcourl': 'https://t.co/NBBACBx8uH', 'indices': [127, 150]}]",True,2009-02-16T04:49:52+00:00,1952460.0,25.0,638218.0,36.0,3519.0,13545.0,Indonesia,False,,,https://pbs.twimg.com/profile_images/800667202240188420/Ir6SVYp7_normal.jpg,https://pbs.twimg.com/profile_banners/20963426/1618312709,https://twitter.com/korantempo,340.0,2100.0,4886.0,181.0,1.428452407218901e+18,in,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://dlvrit.com/,dlvr.it,['https://koran.tempo.co/read/cover-story/467270/kenapa-indeks-demokrasi-di-indonesia-terus-menurun?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit'],['https://t.co/SIkPpdSD7E'],,,,,,,,,['KoranTempo'],
snscrape.modules.twitter.Tweet,https://twitter.com/SophiaAzreen/status/1428700446491746310,2021-08-20T12:48:25+00:00,RIP Democracy 🤪🤪🤪🔫🔫🔫,RIP Democracy 🤪🤪🤪🔫🔫🔫,1428700446491746310,0,0,0,0,1428700446491746310,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,snscrape.modules.twitter.User,SophiaAzreen,1063075030408413186,🌻Ophelia✨🏴,Bibliophile. Local Hug Dealer. Instagram: sophieazreen. She/Her,Bibliophile. Local Hug Dealer. Instagram: sophieazreen. She/Her,,False,2018-11-15T14:23:33+00:00,83,117,1575,12068,0,113,,False,,,https://pbs.twimg.com/profile_images/1437043777802170375/TFZW30xo_normal.jpg,https://pbs.twimg.com/profile_banners/1063075030408413186/1621021692,https://twitter.com/SophiaAzreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Pramilajoshi20/status/1428689978326847505,2021-08-20T12:06:49+00:00,"@DemonGod21 @ErayCr @EC_2102 @SSRSpeaks @_its_prakhar @itssYSR @Nyay4SSR @punitmoda @Baby_Shithu @nearsky68 @a_ksaurav @same2500 @gauravfairwani Shame on judiciary system 
Shame on Politician 
RIP Democracy 

Justice 4 JIAH DISHA SSR","@DemonGod21 @ErayCr @EC_2102 @SSRSpeaks @_its_prakhar @itssYSR @Nyay4SSR @punitmoda @Baby_Shithu @nearsky68 @a_ksaurav @same2500 @gauravfairwani Shame on judiciary system 
Shame on Politician 
RIP Democracy 

Justice 4 JIAH DISHA SSR",1428689978326847505,0,5,4,0,1428687184337334272,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4286871843373343e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'DemonGod21', 'id': 1321144394959912960, 'displayname': '🦁 Anshuman 🦁 Immortal SSR 🇮🇳', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/DemonGod21'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'ErayCr', 'id': 120184473, 'displayname': 'Eray Mridula Cather 🇮🇳', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ErayCr'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'EC_2102', 'id': 1279028403627192321, 'displayname': 'Eather chakraborty', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/EC_2102'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'SSRSpeaks', 'id': 1326028511782477824, 'displayname': 'Revolution@SSR 🇮🇳', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/SSRSpeaks'}, {'_type': 'snscrape.modules.twitter.User', 'username': '_its_prakhar', 'id': 1351748644840509440, 'displayname': 'Prakhar🇮🇳|| Sushant Justice 🦋❤️||', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/_its_prakhar'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'itssYSR', 'id': 1293506865872027652, 'displayname': 'Yashika✨', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/itssYSR'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Nyay4SSR', 'id': 1280911632567164928, 'displayname': 'Didi ❤️Sweetheart Shirley❤️ ki', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Nyay4SSR'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'punitmoda', 'id': 2754016290, 'displayname': 'Punit', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/punitmoda'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Baby_Shithu', 'id': 1234196494334513153, 'displayname': '𝐒𝐡𝐢𝐭𝐡𝐚✨', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Baby_Shithu'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'nearsky68', 'id': 2272758571, 'displayname': 'Jafrin_Zindagi Gulzar HeY 🇧🇩💞', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/nearsky68'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'a_ksaurav', 'id': 3029917478, 'displayname': 'Ak Saurav', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/a_ksaurav'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'same2500', 'id': 1165970863084097536, 'displayname': 'same is not here', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/same2500'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'gauravfairwani', 'id': 145608562, 'displayname': 'gaurav fairwani', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/gauravfairwani'}]",,,,,snscrape.modules.twitter.User,Pramilajoshi20,1295995888691814400,Pramilajoshi,"💫❣only for sushant ❣💫
*Janam kb lena hai aur Mrna kbb H vo Ham decide nhi kar sakte prr Kaise Jeena H vo Hm decide kr skte hai * -- Beloved SSR","💫❣only for sushant ❣💫
*Janam kb lena hai aur Mrna kbb H vo Ham decide nhi kar sakte prr Kaise Jeena H vo Hm decide kr skte hai * -- Beloved SSR",,False,2020-08-19T08:12:20+00:00,844,789,111986,75923,1,816,,False,,,https://pbs.twimg.com/profile_images/1396535210821382146/JbIi5f0o_normal.jpg,https://pbs.twimg.com/profile_banners/1295995888691814400/1612857065,https://twitter.com/Pramilajoshi20,snscrape.modules.twitter.User,DemonGod21,1.321144394959913e+18,🦁 Anshuman 🦁 Immortal SSR 🇮🇳,,,,,,,,,,,,,,,,,,https://twitter.com/DemonGod21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ftymhsna/status/1428689163855876098,2021-08-20T12:03:35+00:00,rip democracy,rip democracy,1428689163855876098,0,0,0,0,1428689163855876098,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,snscrape.modules.twitter.User,ftymhsna,3317459436,–,,,,False,2015-08-17T07:22:13+00:00,62,138,2021,3211,0,28,,False,https://instagram.com/ftymhsna?igshid=1aa8is1b9m3cr,https://t.co/0hNszM887P,https://pbs.twimg.com/profile_images/1432009942819426306/j50uWbU5_normal.jpg,https://pbs.twimg.com/profile_banners/3317459436/1582811597,https://twitter.com/ftymhsna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/CubeAshraff/status/1428688476631822345,2021-08-20T12:00:51+00:00,RIP democracy,RIP democracy,1428688476631822345,0,0,0,0,1428688476631822345,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,snscrape.modules.twitter.User,CubeAshraff,437477918,AshraffZeneca🏴,Not your typical cube.,Not your typical cube.,,False,2011-12-15T13:09:28+00:00,537,341,46345,2125,10,453,,False,,,https://pbs.twimg.com/profile_images/1367686485533622279/FRUHnkw3_normal.jpg,https://pbs.twimg.com/profile_banners/437477918/1586180971,https://twitter.com/CubeAshraff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/EmirSHendry/status/1428686151053766656,2021-08-20T11:51:36+00:00,"Rip democracy, rip Malaysia. Est 2020. 🥲","Rip democracy, rip Malaysia. Est 2020. 🥲",1428686151053766656,0,0,0,0,1428686151053766656,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,snscrape.modules.twitter.User,EmirSHendry,2379824262,MAVERICK ‎४,,,,False,2014-03-09T04:36:28+00:00,2569,1676,38858,15120,5,884,Kuala Lumpur City,False,http://www.instagram.com/emrxkyhndry_,https://t.co/ffimpM2m3D,https://pbs.twimg.com/profile_images/1318961737169731585/Fdwr8yOL_normal.jpg,https://pbs.twimg.com/profile_banners/2379824262/1621796591,https://twitter.com/EmirSHendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
