_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,quotedTweet.inReplyToUser._type,quotedTweet.inReplyToUser.username,quotedTweet.inReplyToUser.id,quotedTweet.inReplyToUser.displayname,quotedTweet.inReplyToUser.description,quotedTweet.inReplyToUser.rawDescription,quotedTweet.inReplyToUser.descriptionUrls,quotedTweet.inReplyToUser.verified,quotedTweet.inReplyToUser.created,quotedTweet.inReplyToUser.followersCount,quotedTweet.inReplyToUser.friendsCount,quotedTweet.inReplyToUser.statusesCount,quotedTweet.inReplyToUser.favouritesCount,quotedTweet.inReplyToUser.listedCount,quotedTweet.inReplyToUser.mediaCount,quotedTweet.inReplyToUser.location,quotedTweet.inReplyToUser.protected,quotedTweet.inReplyToUser.linkUrl,quotedTweet.inReplyToUser.linkTcourl,quotedTweet.inReplyToUser.profileImageUrl,quotedTweet.inReplyToUser.profileBannerUrl,quotedTweet.inReplyToUser.url,quotedTweet.coordinates._type,quotedTweet.coordinates.longitude,quotedTweet.coordinates.latitude,quotedTweet.place._type,quotedTweet.place.fullName,quotedTweet.place.name,quotedTweet.place.type,quotedTweet.place.country,quotedTweet.place.countryCode,quotedTweet.quotedTweet._type,quotedTweet.quotedTweet.url,quotedTweet.quotedTweet.date,quotedTweet.quotedTweet.content,quotedTweet.quotedTweet.renderedContent,quotedTweet.quotedTweet.id,quotedTweet.quotedTweet.user._type,quotedTweet.quotedTweet.user.username,quotedTweet.quotedTweet.user.id,quotedTweet.quotedTweet.user.displayname,quotedTweet.quotedTweet.user.description,quotedTweet.quotedTweet.user.rawDescription,quotedTweet.quotedTweet.user.descriptionUrls,quotedTweet.quotedTweet.user.verified,quotedTweet.quotedTweet.user.created,quotedTweet.quotedTweet.user.followersCount,quotedTweet.quotedTweet.user.friendsCount,quotedTweet.quotedTweet.user.statusesCount,quotedTweet.quotedTweet.user.favouritesCount,quotedTweet.quotedTweet.user.listedCount,quotedTweet.quotedTweet.user.mediaCount,quotedTweet.quotedTweet.user.location,quotedTweet.quotedTweet.user.protected,quotedTweet.quotedTweet.user.linkUrl,quotedTweet.quotedTweet.user.linkTcourl,quotedTweet.quotedTweet.user.profileImageUrl,quotedTweet.quotedTweet.user.profileBannerUrl,quotedTweet.quotedTweet.user.url,quotedTweet.quotedTweet.replyCount,quotedTweet.quotedTweet.retweetCount,quotedTweet.quotedTweet.likeCount,quotedTweet.quotedTweet.quoteCount,quotedTweet.quotedTweet.conversationId,quotedTweet.quotedTweet.lang,quotedTweet.quotedTweet.source,quotedTweet.quotedTweet.sourceUrl,quotedTweet.quotedTweet.sourceLabel,quotedTweet.quotedTweet.outlinks,quotedTweet.quotedTweet.tcooutlinks,quotedTweet.quotedTweet.media,quotedTweet.quotedTweet.retweetedTweet,quotedTweet.quotedTweet.quotedTweet,quotedTweet.quotedTweet.inReplyToTweetId,quotedTweet.quotedTweet.inReplyToUser,quotedTweet.quotedTweet.mentionedUsers,quotedTweet.quotedTweet.coordinates,quotedTweet.quotedTweet.place,quotedTweet.quotedTweet.hashtags,quotedTweet.quotedTweet.cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/501Awani/status/1429551314069983232,2021-08-22T21:09:27+00:00,"Tanpa kestabilan politik dan tadbir urus lebih baik, Malaysia akan ketinggalan dalam tempoh pasca pemulihan COVID-19.
#AWANInews #AWANIpagi #KeluargaMalaysia

https://t.co/flH0Z6aH4R","Tanpa kestabilan politik dan tadbir urus lebih baik, Malaysia akan ketinggalan dalam tempoh pasca pemulihan COVID-19.
#AWANInews #AWANIpagi #KeluargaMalaysia

astroawani.com/berita-malaysi…",1429551314069983232,14,3,26,1,1429551314069983232,in,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://www.astroawani.com/berita-malaysia/ahli-parlimen-pembangkang-diharap-ambil-pendekatan-pragmatik-pertimbang-tawaran-kerajaan-315527'],['https://t.co/flH0Z6aH4R'],,,,,,,,,"['AWANInews', 'AWANIpagi', 'KeluargaMalaysia']",,snscrape.modules.twitter.User,501Awani,497665754,🇲🇾Astro AWANI🇲🇾,"Akaun Twitter Rasmi Astro AWANI
#AWANInews #HapusCOVID19

Telegram: t.me/astroawani","Akaun Twitter Rasmi Astro AWANI
#AWANInews #HapusCOVID19

Telegram: https://t.co/tVnUhCr1Vn","[{'text': 't.me/astroawani', 'url': 'http://t.me/astroawani', 'tcourl': 'https://t.co/tVnUhCr1Vn', 'indices': [68, 91]}]",True,2012-02-20T07:13:13+00:00,2336771,338,359877,1510,1515,166500,Malaysia,False,http://grid.astroawani.com/,https://t.co/OPvKEvpN5R,https://pbs.twimg.com/profile_images/1402904071321767936/EWG_Vr3K_normal.jpg,https://pbs.twimg.com/profile_banners/497665754/1630985339,https://twitter.com/501Awani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/AgainEpulback/status/1429532552088363011,2021-08-22T19:54:54+00:00,"Gang #lawan main issue racist lak, bab ni korang sendu siak... 
#KeluargaMalaysia https://t.co/z6hml8Nv1z","Gang #lawan main issue racist lak, bab ni korang sendu siak... 
#KeluargaMalaysia https://t.co/z6hml8Nv1z",1429532552088363011,3,3,6,0,1429532552088363011,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9a4RhhVEAQRev_?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9a4RhhVEAQRev_?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9a4R5IVoAAKHFT?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9a4R5IVoAAKHFT?format=jpg&name=large'}]",,,,,,,,"['lawan', 'KeluargaMalaysia']",,snscrape.modules.twitter.User,AgainEpulback,1107014568797036544,epulback_again,Work Hard Play Hard,Work Hard Play Hard,,False,2019-03-16T20:23:35+00:00,14,168,904,468,0,118,,False,,,https://pbs.twimg.com/profile_images/1415760053932490753/hUxHKLxT_normal.jpg,https://pbs.twimg.com/profile_banners/1107014568797036544/1598896186,https://twitter.com/AgainEpulback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429532231261990916,2021-08-22T19:53:38+00:00,"@IsmailSabri60 yang sentiasa senang didekati ! 

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang https://t.co/wCXvF7JSXG","@IsmailSabri60 yang sentiasa senang didekati ! 

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang instagram.com/p/CS452xWh22V/…",1429532231261990916,0,0,0,0,1429532231261990916,in,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CS452xWh22V/?utm_medium=twitter'],['https://t.co/wCXvF7JSXG'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia', 'BersamaKitaMenang']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429530185058095118,2021-08-22T19:45:30+00:00,"Antara poster tahniah saya pilih ini; sebab bersesuaian dengan @IsmailSabri60 yang sentiasa senang didekati ! 

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang https://t.co/Ra4ETxb0lc","Antara poster tahniah saya pilih ini; sebab bersesuaian dengan @IsmailSabri60 yang sentiasa senang didekati ! 

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang instagram.com/p/CS447N3hGxM/…",1429530185058095118,0,0,0,0,1429530185058095118,in,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CS447N3hGxM/?utm_medium=twitter'],['https://t.co/Ra4ETxb0lc'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia', 'BersamaKitaMenang']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429529848020615172,2021-08-22T19:44:09+00:00,"PM @IsmailSabri60 seorang yang pentingkan keluarga ! Tiada batas Parti Tiada batas Kaum dan Tiada batas Agama !

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang https://t.co/5RxIFo5w52","PM @IsmailSabri60 seorang yang pentingkan keluarga ! Tiada batas Parti Tiada batas Kaum dan Tiada batas Agama !

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang instagram.com/p/CS44xbgBA5g/…",1429529848020615172,0,0,0,0,1429529848020615172,in,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CS44xbgBA5g/?utm_medium=twitter'],['https://t.co/5RxIFo5w52'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia', 'BersamaKitaMenang']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429529266656583686,2021-08-22T19:41:51+00:00,"Tahniah kepada @ismailsabri60 dilantik sebagai PM ke 9 !

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang https://t.co/A2PoQdvJiT","Tahniah kepada @ismailsabri60 dilantik sebagai PM ke 9 !

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang instagram.com/p/CS44gdWB32_/…",1429529266656583686,0,0,0,0,1429529266656583686,in,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CS44gdWB32_/?utm_medium=twitter'],['https://t.co/A2PoQdvJiT'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia', 'BersamaKitaMenang']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429527400052760579,2021-08-22T19:34:26+00:00,"Antara poster tahniah saya pilih ini; sebab bersesuaian dengan @IsmailSabri60 yang sentiasa senang didekati ! 

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang https://t.co/XJ9UFfeINA","Antara poster tahniah saya pilih ini; sebab bersesuaian dengan @IsmailSabri60 yang sentiasa senang didekati ! 

#Merdeka21
#KeluargaMalaysia
#BersamaKitaMenang https://t.co/XJ9UFfeINA",1429527400052760579,0,0,0,0,1429527400052760579,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9azl5yUYAI6aPF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9azl5yUYAI6aPF?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia', 'BersamaKitaMenang']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429526302491516931,2021-08-22T19:30:04+00:00,"Saya memilih @IsmailSabri60 sebagai PM ke 9 sebab beliau fokus kepada rakyat!

#Merdeka21 
#KeluargaMalaysia  
#BersamaKitaMenang https://t.co/GCyW0n4twW","Saya memilih @IsmailSabri60 sebagai PM ke 9 sebab beliau fokus kepada rakyat!

#Merdeka21 
#KeluargaMalaysia  
#BersamaKitaMenang https://t.co/GCyW0n4twW",1429526302491516931,0,0,0,0,1429526302491516931,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9aymAxUYAMJHqC?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9aymAxUYAMJHqC?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia', 'BersamaKitaMenang']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429525545650294785,2021-08-22T19:27:04+00:00,"PM @IsmailSabri60 berdekad akan terus melawan Covid19 dalam Ucapan sulong selaku PM !

#Merdeka21 
#KeluargaMalaysia https://t.co/ttEJrE45vf","PM @IsmailSabri60 berdekad akan terus melawan Covid19 dalam Ucapan sulong selaku PM !

#Merdeka21 
#KeluargaMalaysia https://t.co/ttEJrE45vf",1429525545650294785,0,0,0,0,1429525545650294785,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ax59qUYAYZJgI?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ax59qUYAYZJgI?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/jerryyap2/status/1429525199985152000,2021-08-22T19:25:41+00:00,"PM @IsmailSabri60 menitikberatkan “Keluarga Malaysia”  dalam Ucapan sulong selaku PM !

#Merdeka21 
#KeluargaMalaysia https://t.co/HIptE0WRXU","PM @IsmailSabri60 menitikberatkan “Keluarga Malaysia”  dalam Ucapan sulong selaku PM !

#Merdeka21 
#KeluargaMalaysia https://t.co/HIptE0WRXU",1429525199985152000,0,0,0,0,1429525199985152000,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9axl1YVEAQjFKG?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9axl1YVEAQjFKG?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,"['Merdeka21', 'KeluargaMalaysia']",,snscrape.modules.twitter.User,jerryyap2,138746524,JERRY YAP,🇲🇾 Loyal to King & Country,🇲🇾 Loyal to King & Country,,False,2010-04-30T13:22:28+00:00,52110,28240,51526,6004,25,4633,"Jinjang Utara, Kepong, WPKL",False,http://twittercounter.com/jerryyap2,https://t.co/hokTeAaBD4,https://pbs.twimg.com/profile_images/1370239038674726912/xBLgYIQV_normal.jpg,https://pbs.twimg.com/profile_banners/138746524/1628028880,https://twitter.com/jerryyap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
